best_value,firstgen_with_best_value,population_gen_type,problem_type,convergence_array,problem_number
45677.0,30,2,knapsack,"[30476.0, 31522.0, 32215.0, 32744.0, 34145.0, 34939.0, 36796.0, 36840.0, 37808.0, 39042.0, 39416.0, 40394.0, 41015.0, 42261.0, 42341.0, 43098.0, 43227.0, 43711.0, 44113.0, 44473.0, 44630.0, 44977.0, 45158.0, 45254.0, 45467.0, 45488.0, 45542.0, 45573.0, 45643.0, 45651.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0, 45677.0]",5
44911.0,32,1,knapsack,"[27578.0, 28398.0, 29612.0, 30549.0, 31389.0, 32728.0, 34468.0, 34767.0, 35714.0, 36618.0, 37881.0, 38601.0, 39599.0, 40027.0, 41182.0, 41094.0, 41769.0, 42482.0, 42797.0, 43282.0, 43545.0, 43960.0, 44088.0, 44251.0, 44426.0, 44621.0, 44706.0, 44734.0, 44797.0, 44856.0, 44895.0, 44907.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0, 44911.0]",5
45219.0,31,0,knapsack,"[26815.0, 27655.0, 29089.0, 30822.0, 31306.0, 33514.0, 33630.0, 34640.0, 36207.0, 37152.0, 37849.0, 39031.0, 39733.0, 40046.0, 40729.0, 41461.0, 41972.0, 42627.0, 42951.0, 43455.0, 43980.0, 44010.0, 44287.0, 44512.0, 44634.0, 44899.0, 44977.0, 45048.0, 45130.0, 45151.0, 45197.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0, 45219.0]",5
54927.0,34,2,knapsack,"[36866.0, 36782.0, 38771.0, 39122.0, 40355.0, 41833.0, 43089.0, 44113.0, 45068.0, 45853.0, 46954.0, 47854.0, 48796.0, 49355.0, 49934.0, 50771.0, 51338.0, 51890.0, 52190.0, 52968.0, 53108.0, 53332.0, 53649.0, 53943.0, 54187.0, 54311.0, 54548.0, 54669.0, 54740.0, 54817.0, 54867.0, 54903.0, 54921.0, 54926.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0, 54927.0]",6
54537.0,36,1,knapsack,"[33069.0, 33176.0, 34911.0, 35835.0, 36972.0, 38612.0, 39864.0, 40936.0, 42226.0, 43857.0, 43907.0, 44892.0, 46129.0, 46994.0, 47971.0, 48612.0, 49295.0, 50215.0, 50707.0, 51088.0, 51812.0, 52466.0, 52997.0, 53022.0, 53387.0, 53615.0, 53925.0, 54084.0, 54272.0, 54325.0, 54387.0, 54456.0, 54511.0, 54521.0, 54531.0, 54535.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0, 54537.0]",6
53782.0,34,0,knapsack,"[32241.0, 33494.0, 35241.0, 35544.0, 36931.0, 38745.0, 39628.0, 40679.0, 41469.0, 43229.0, 44192.0, 45286.0, 46382.0, 47195.0, 47535.0, 48302.0, 49018.0, 49844.0, 50786.0, 51156.0, 51802.0, 52325.0, 52358.0, 52685.0, 53083.0, 53208.0, 53445.0, 53582.0, 53629.0, 53657.0, 53721.0, 53741.0, 53773.0, 53777.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0, 53782.0]",6
63721.0,35,2,knapsack,"[42446.0, 43508.0, 44603.0, 45674.0, 48183.0, 48559.0, 49666.0, 50782.0, 51583.0, 53090.0, 53774.0, 54549.0, 55640.0, 56641.0, 57231.0, 58319.0, 58359.0, 59182.0, 60060.0, 60575.0, 61249.0, 61778.0, 62184.0, 62719.0, 62804.0, 63016.0, 63184.0, 63365.0, 63462.0, 63529.0, 63614.0, 63661.0, 63687.0, 63711.0, 63719.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0, 63721.0]",7
63591.0,38,1,knapsack,"[37564.0, 39291.0, 40326.0, 42660.0, 43506.0, 44091.0, 46449.0, 46805.0, 49283.0, 49919.0, 51322.0, 51966.0, 53504.0, 54041.0, 55495.0, 56305.0, 56898.0, 58271.0, 58634.0, 59382.0, 59790.0, 60233.0, 60816.0, 61551.0, 62220.0, 62279.0, 62543.0, 62809.0, 62970.0, 63134.0, 63265.0, 63421.0, 63444.0, 63507.0, 63528.0, 63568.0, 63583.0, 63589.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0, 63591.0]",7
63008.0,38,0,knapsack,"[37641.0, 39114.0, 39849.0, 41084.0, 42362.0, 44292.0, 46078.0, 46928.0, 47992.0, 49237.0, 50064.0, 52118.0, 52341.0, 53579.0, 54599.0, 55260.0, 56102.0, 56756.0, 57858.0, 58606.0, 59061.0, 59856.0, 60222.0, 61057.0, 61345.0, 61809.0, 61988.0, 62108.0, 62472.0, 62597.0, 62716.0, 62821.0, 62915.0, 62919.0, 62968.0, 62987.0, 62999.0, 63007.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0, 63008.0]",7
71626.0,39,2,knapsack,"[47219.0, 48216.0, 50228.0, 51244.0, 52610.0, 54119.0, 55343.0, 57375.0, 58294.0, 59492.0, 60808.0, 61538.0, 62139.0, 63724.0, 64837.0, 64654.0, 65381.0, 66267.0, 67001.0, 67363.0, 67888.0, 68640.0, 69302.0, 69489.0, 70196.0, 70221.0, 70535.0, 70787.0, 71014.0, 71123.0, 71313.0, 71382.0, 71472.0, 71523.0, 71563.0, 71579.0, 71602.0, 71615.0, 71623.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0, 71626.0]",8
70012.0,40,1,knapsack,"[41274.0, 42548.0, 44263.0, 46140.0, 47295.0, 48548.0, 49735.0, 52799.0, 52559.0, 53909.0, 55772.0, 56369.0, 58643.0, 58304.0, 59185.0, 60534.0, 61151.0, 62160.0, 63264.0, 64068.0, 64567.0, 65155.0, 65945.0, 66674.0, 66823.0, 67409.0, 67656.0, 68083.0, 68798.0, 68758.0, 68991.0, 69285.0, 69395.0, 69615.0, 69768.0, 69889.0, 69909.0, 69948.0, 69982.0, 70009.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0, 70012.0]",8
69986.0,39,0,knapsack,"[40636.0, 43174.0, 44160.0, 45820.0, 48584.0, 49202.0, 50802.0, 51517.0, 52556.0, 53999.0, 54676.0, 56974.0, 57387.0, 58631.0, 59590.0, 60293.0, 61675.0, 62418.0, 63236.0, 63791.0, 64788.0, 65339.0, 65683.0, 66597.0, 67506.0, 67693.0, 68138.0, 68401.0, 68877.0, 69081.0, 69373.0, 69659.0, 69652.0, 69800.0, 69846.0, 69892.0, 69945.0, 69966.0, 69976.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0, 69986.0]",8
7804.0,10,1,knapsack,"[5542.0, 6014.0, 6462.0, 6751.0, 7123.0, 7447.0, 7637.0, 7765.0, 7800.0, 7801.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0, 7804.0]",0
7808.0,9,2,knapsack,"[5968.0, 6564.0, 6802.0, 7356.0, 7446.0, 7655.0, 7715.0, 7793.0, 7805.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0]",0
7808.0,11,0,knapsack,"[5227.0, 5611.0, 6060.0, 6676.0, 7072.0, 7212.0, 7437.0, 7676.0, 7743.0, 7785.0, 7805.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7807.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0]",0
15623.0,17,1,knapsack,"[10225.0, 11165.0, 11555.0, 12197.0, 12949.0, 13429.0, 14024.0, 14257.0, 14612.0, 14983.0, 15138.0, 15321.0, 15458.0, 15569.0, 15599.0, 15617.0, 15621.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0, 15623.0]",1
15625.0,14,2,knapsack,"[11444.0, 11779.0, 12452.0, 13221.0, 13832.0, 14327.0, 14770.0, 14913.0, 15185.0, 15417.0, 15463.0, 15555.0, 15586.0, 15622.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0]",1
15385.0,16,0,knapsack,"[9812.0, 10935.0, 11036.0, 11926.0, 12290.0, 12852.0, 13437.0, 13801.0, 14260.0, 14686.0, 14852.0, 14986.0, 15219.0, 15292.0, 15339.0, 15383.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0, 15385.0]",1
24778.0,23,1,knapsack,"[15773.0, 16536.0, 17057.0, 17979.0, 19223.0, 19108.0, 20238.0, 20678.0, 21397.0, 22025.0, 23039.0, 23121.0, 23435.0, 23783.0, 24089.0, 24318.0, 24438.0, 24573.0, 24685.0, 24737.0, 24766.0, 24777.0, 24776.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0, 24778.0]",2
24806.0,20,2,knapsack,"[16937.0, 18115.0, 18451.0, 19791.0, 20199.0, 20883.0, 21451.0, 21825.0, 22615.0, 23163.0, 23664.0, 23755.0, 24080.0, 24291.0, 24424.0, 24621.0, 24705.0, 24785.0, 24796.0, 24805.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0, 24806.0]",2
24349.0,22,0,knapsack,"[15232.0, 16363.0, 17288.0, 18125.0, 18862.0, 20065.0, 20250.0, 21014.0, 21853.0, 22241.0, 22977.0, 23136.0, 23597.0, 23778.0, 23857.0, 24043.0, 24194.0, 24238.0, 24290.0, 24318.0, 24335.0, 24345.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0, 24349.0]",2
32320.0,24,1,knapsack,"[19680.0, 21045.0, 21946.0, 23092.0, 23861.0, 24867.0, 26075.0, 26584.0, 27702.0, 28547.0, 29085.0, 29256.0, 30002.0, 31281.0, 30985.0, 31400.0, 31580.0, 31788.0, 31997.0, 32072.0, 32197.0, 32232.0, 32295.0, 32316.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0, 32320.0]",3
